486,Security Management,Bachelors,"$44,800","$76,400"
488,Acting,Bachelors,"$42,200","$76,200"
488,Broadcast & Cinematic Arts,Bachelors,"$41,900","$76,200"
488,Business Management & Administration,Bachelors,"$48,600","$76,200"
488,Marine Biology,Bachelors,"$40,800","$76,200"
488,Professional Studies,Bachelors,"$42,100","$76,200"
488,Romance Languages,Bachelors,"$50,300","$76,200"
494,Computer Animation,Bachelors,"$44,500","$76,100"
495,Cytotechnology,Bachelors,"$58,100","$76,000"
495,Broadcast Journalism,Bachelors,"$41,100","$76,000"
495,Geography,Bachelors,"$46,900","$76,000"
498,Journalism & Electronic Media,Bachelors,"$42,100","$75,900"
499,Automotive Technology,Bachelors,"$45,800","$75,800"
499,Interpersonal Communications,Bachelors,"$43,100","$75,800"
501,Law & Society,Bachelors,"$44,400","$75,700"
502,Agricultural Business,Bachelors,"$50,300","$75,600"
502,Ancient History,Bachelors,"$43,900","$75,600"
504,Computer Aided Design (CAD),Bachelors,"$46,500","$75,500"
504,Computer Art,Bachelors,"$41,200","$75,500"
506,Administration,Bachelors,"$43,100","$75,400"
506,Forestry,Bachelors,"$44,700","$75,400"
508,Urban Studies,Bachelors,"$48,600","$75,300"
509,Business Law,Bachelors,"$51,100","$75,100"
510,Radio/Television & Film Production,Bachelors,"$42,800","$75,000"
511,Digital Design,Bachelors,"$48,200","$74,800"
511,Forensic Science,Bachelors,"$43,800","$74,800"
511,Geosciences,Bachelors,"$46,600","$74,800"
511,Logistics Management,Bachelors,"$52,800","$74,800"
515,Ecology,Bachelors,"$43,500","$74,700"
515,English & History,Bachelors,"$43,600","$74,700"
515,English Language & Literature,Bachelors,"$43,900","$74,700"
518,American Sign Language Interpreting,Bachelors,"$42,500","$74,600"
518,Homeland Security,Bachelors,"$46,800","$74,600"
518,Zoology,Bachelors,"$40,300","$74,600"
521,English Language,Bachelors,"$42,100","$74,500"
522,Human Resources Management (HRM),Bachelors,"$45,300","$74,400"
523,Technical Writing,Bachelors,"$52,000","$74,300"
523,Automotive Technology & Service Management,Bachelors,"$45,400","$74,300"
525,Business Technology,Bachelors,"$49,800","$74,100"
525,Mass Communication,Bachelors,"$42,700","$74,100"
527,Health Sciences,Bachelors,"$42,400","$74,000"
527,Organizational Leadership,Bachelors,"$47,400","$74,000"
529,Musicology,Bachelors,"$38,100","$73,900"
530,Spanish Language,Bachelors,"$44,900","$73,600"
531,Historic Preservation,Bachelors,"$41,300","$73,500"
531,Music Technology,Bachelors,"$42,900","$73,500"
531,Organizational Leadership & Supervision,Bachelors,"$46,400","$73,500"
534,Human Nutrition,Bachelors,"$45,500","$73,400"
534,Spanish Language Teacher Education,Bachelors,"$43,900","$73,400"
536,Botany,Bachelors,"$40,300","$73,300"
537,Apparel Merchandising,Bachelors,"$45,400","$73,200"
538,Environmental Health Science,Bachelors,"$51,400","$73,100"
538,Media & Technology,Bachelors,"$41,400","$73,100"
538,Public Administration,Bachelors,"$44,200","$73,100"
541,Liberal Arts,Bachelors,"$42,500","$73,000"
541,Merchandising,Bachelors,"$50,500","$73,000"
543,Environmental Resource Management,Bachelors,"$45,700","$72,900"
544,Computer Aided Drafting & Design (CADD),Bachelors,"$46,800","$72,800"
544,Forestry Management,Bachelors,"$44,300","$72,800"
546,German Language & Literature,Bachelors,"$46,100","$72,700"
546,Electronics & Computer Technology,Bachelors,"$51,700","$72,700"
548,Administrative Management,Bachelors,"$50,100","$72,600"
548,Cardiopulmonary Science,Bachelors,"$45,800","$72,600"
550,3D Animation,Bachelors,"$49,400","$72,500"
551,Ethnic Studies,Bachelors,"$44,900","$72,300"
552,Adult Education & Training,Bachelors,"$46,200","$72,200"
552,Health Administration,Bachelors,"$40,700","$72,200"
554,Agricultural Communication,Bachelors,"$42,600","$72,100"
554,Organizational Management,Bachelors,"$46,900","$72,100"
556,Multimedia,Bachelors,"$42,800","$72,000"
557,Communication Design,Bachelors,"$48,700","$71,900"
558,Radiologic Science,Bachelors,"$54,900","$71,800"
559,Exercise Physiology,Bachelors,"$41,600","$71,700"
560,Criminal Justice Administration,Bachelors,"$43,700","$71,600"
561,Natural Resource Management,Bachelors,"$43,800","$71,500"
562,Diagnostic Medical Imaging,Bachelors,"$57,900","$71,400"
562,Earth Science,Bachelors,"$48,200","$71,400"
562,Hotel & Restaurant Management,Bachelors,"$44,600","$71,400"
565,Radiology,Bachelors,"$51,600","$71,300"
566,Art History,Bachelors,"$44,400","$71,200"
566,Hospital Management,Bachelors,"$48,500","$71,200"
566,Retail Management,Bachelors,"$45,700","$71,200"
569,English & Psychology,Bachelors,"$41,100","$71,100"
569,Human Resources (HR),Bachelors,"$44,800","$71,100"
569,Management & Organization,Bachelors,"$53,900","$71,100"
569,Painting & Printmaking,Bachelors,"$32,800","$71,100"
569,Visual Effects & Motion Graphics,Bachelors,"$47,400","$71,100"
574,Medical Laboratory Technology,Bachelors,"$54,100","$71,000"
574,Fashion Merchandising,Bachelors,"$44,100","$71,000"
576,Multimedia & Web Design,Bachelors,"$47,500","$70,900"
577,Advertising & Graphic Design,Bachelors,"$44,600","$70,800"
577,Anthropology,Bachelors,"$43,500","$70,800"
577,Broadcast Communication,Bachelors,"$37,900","$70,800"
577,Communication Management,Bachelors,"$42,500","$70,800"
577,Health Care Administration,Bachelors,"$43,600","$70,800"
582,Natural Resources,Bachelors,"$44,900","$70,700"
582,Psychology,Bachelors,"$42,000","$70,700"
582,Visual Communications,Bachelors,"$43,000","$70,700"
585,Applied Behavior Analysis,Bachelors,"$36,900","$70,600"
585,Travel Industry Management,Bachelors,"$51,800","$70,600"
587,Humanities,Bachelors,"$43,800","$70,500"
587,Sociology & Anthropology,Bachelors,"$41,900","$70,500"
587,Communication Arts,Bachelors,"$40,400","$70,500"
590,Creative Writing,Bachelors,"$42,800","$70,400"
591,Anthropology & English,Bachelors,"$44,900","$70,300"
591,Modern Languages,Bachelors,"$48,600","$70,300"
593,Health Care Management,Bachelors,"$44,000","$70,200"
593,Health Teacher Education,Bachelors,"$35,500","$70,200"
593,Radiologic Technology,Bachelors,"$52,100","$70,200"
596,Health & Fitness,Bachelors,"$38,000","$70,100"
597,Animal Science & Management,Bachelors,"$42,100","$70,000"
597,Criminology,Bachelors,"$42,400","$70,000"
597,Hospitality Management,Bachelors,"$43,600","$70,000"
597,Art Administration,Bachelors,"$36,800","$70,000"
597,Human Relations,Bachelors,"$41,100","$70,000"
602,Health Information Management,Bachelors,"$46,200","$69,900"
602,Medical Laboratory Science,Bachelors,"$53,000","$69,900"
604,Liberal Studies,Bachelors,"$42,300","$69,800"
604,Secondary & Middle School Mathematics Teacher Education,Bachelors,"$43,100","$69,800"
606,Fashion Design & Marketing,Bachelors,"$42,200","$69,700"
607,Art & Design,Bachelors,"$42,400","$69,600"
607,Physical Anthropology,Bachelors,"$49,300","$69,600"
607,Sports Management,Bachelors,"$42,900","$69,600"
610,Life Sciences,Bachelors,"$51,900","$69,400"
611,Respiratory Care,Bachelors,"$52,300","$69,200"
612,Audio Engineering,Bachelors,"$45,900","$69,100"
612,Social & Criminal Justice,Bachelors,"$42,300","$69,100"
614,Child Psychology,Bachelors,"$37,100","$68,900"
614,Interior Design,Bachelors,"$42,400","$68,900"
614,Small Business Management,Bachelors,"$43,900","$68,900"
614,Turfgrass Management,Bachelors,"$47,700","$68,900"
618,Medical Technology,Bachelors,"$53,300","$68,800"
618,Religious Studies,Bachelors,"$41,000","$68,800"
620,Hotel & Restaurant Tourism,Bachelors,"$42,500","$68,700"
621,Sociology,Bachelors,"$43,700","$68,600"
622,Arts & Science,Bachelors,"$43,900","$68,500"
622,Secondary Education,Bachelors,"$42,700","$68,500"
622,Speech Pathology & Audiology,Bachelors,"$41,500","$68,500"
625,Theater,Bachelors,"$42,400","$68,400"
626,Archaeology,Bachelors,"$43,900","$68,300"
626,Illustration,Bachelors,"$42,900","$68,300"
626,Radiography,Bachelors,"$52,700","$68,300"
629,Media Arts,Bachelors,"$44,000","$68,200"
630,Clinical Laboratory Science,Bachelors,"$52,400","$68,100"
630,Graphics Technology & Management,Bachelors,"$38,800","$68,100"
630,Psychology & Social Behavior,Bachelors,"$44,100","$68,100"
633,Health Management,Bachelors,"$42,000","$68,000"
633,Media Communication,Bachelors,"$44,300","$68,000"
635,Mass Media,Bachelors,"$38,100","$67,900"
635,Nutrition,Bachelors,"$45,100","$67,900"
637,Performing Arts,Bachelors,"$42,900","$67,800"
638,SocialStudies,Bachelors,"$43,700","$67,700"
639,Italian Language,Bachelors,"$47,800","$67,600"
640,Social Studies,Bachelors,"$44,100","$67,500"
641,Commercial Photography,Bachelors,"$42,000","$67,300"
642,Radio & Television,Bachelors,"$40,800","$67,200"
642,Respiratory Therapy,Bachelors,"$52,300","$67,200"
644,Art Therapy,Bachelors,"$39,200","$67,100"
644,Biological Anthropology,Bachelors,"$41,900","$67,100"
646,Drafting & Design,Bachelors,"$48,900","$66,800"
646,Geomatics,Bachelors,"$49,000","$66,800"
648,Clinical Nutrition,Bachelors,"$47,600","$66,700"
648,Horticulture & Agronomy,Bachelors,"$46,400","$66,700"
650,Graphic Communication,Bachelors,"$44,700","$66,600"
650,Plant Sciences,Bachelors,"$45,800","$66,600"
650,Kinesiology,Bachelors,"$42,100","$66,600"
650,Fire Science,Bachelors,"$47,200","$66,600"
654,Fashion Marketing & Management,Bachelors,"$45,200","$66,500"
654,Music,Bachelors,"$41,800","$66,500"
654,Nutrition & Dietetics,Bachelors,"$48,500","$66,500"
657,Health,Bachelors,"$41,900","$66,400"
657,Legal Studies,Bachelors,"$44,400","$66,400"
659,Criminal Justice,Bachelors,"$40,600","$66,300"
659,Wildlife & Fisheries Science,Bachelors,"$38,300","$66,300"
661,Forensic Psychology,Bachelors,"$40,800","$66,200"
662,Graphic Design,Bachelors,"$42,600","$65,800"
663,Dramatic Art,Bachelors,"$38,900","$65,700"
664,Hospitality & Tourism,Bachelors,"$41,500","$65,600"
664,Religion,Bachelors,"$41,100","$65,600"
664,Pre-Veterinary Medicine,Bachelors,"$37,600","$65,600"
667,Sports Medicine,Bachelors,"$45,700","$65,400"
667,Women's Studies,Bachelors,"$42,700","$65,400"
669,Fine Arts,Bachelors,"$40,400","$65,300"
669,Public Health (PH),Bachelors,"$43,400","$65,300"
671,Modern Language Spanish,Bachelors,"$41,100","$65,200"
671,Museum Studies,Bachelors,"$37,600","$65,200"
673,Business Leadership,Bachelors,"$47,700","$65,100"
673,Dietetics,Bachelors,"$48,700","$65,100"
673,Forensic Accounting,Bachelors,"$44,200","$65,100"
673,Landscape Management,Bachelors,"$49,300","$65,100"
673,Speech-Language Pathology,Bachelors,"$41,700","$65,100"
678,Animal Science,Bachelors,"$39,000","$64,900"
678,Family & Consumer Science,Bachelors,"$40,500","$64,900"
680,Drawing & Painting,Bachelors,"$40,600","$64,500"
680,Music Industry,Bachelors,"$44,400","$64,500"
680,Technical Theatre,Bachelors,"$39,100","$64,500"
683,Foods & Nutrition,Bachelors,"$45,000","$64,400"
683,Physical Therapist Assistant Studies,Bachelors,"$49,100","$64,400"
683,Recreation Management,Bachelors,"$40,300","$64,400"
686,Interdisciplinary Studies (IS),Bachelors,"$42,200","$64,200"
687,Education,Bachelors,"$41,800","$64,100"
688,Applied Linguistics,Bachelors,"$44,100","$64,000"
689,Applied Sociology,Bachelors,"$40,100","$63,800"
689,Business & Healthcare Management,Bachelors,"$44,700","$63,800"
691,Music Composition,Bachelors,"$42,300","$63,700"
691,Physical Education & Exercise Science,Bachelors,"$41,000","$63,700"
693,Behavioral Science,Bachelors,"$40,400","$63,500"
694,Psychology & Sociology,Bachelors,"$40,600","$63,400"
695,General Studies,Bachelors,"$41,200","$63,300"
696,Culinary Arts & Culinary Management,Bachelors,"$36,100","$63,200"
696,Theatre Arts,Bachelors,"$40,900","$63,200"
698,Technology Teacher Education,Bachelors,"$46,400","$63,100"
699,Art,Bachelors,"$40,600","$63,000"
699,Textiles & Clothing,Bachelors,"$42,900","$63,000"
701,Video Production,Bachelors,"$42,800","$62,800"
702,Training and Development,Bachelors,"$50,200","$62,500"
703,Theology,Bachelors,"$39,300","$62,300"
703,Restaurant & Food Service Management,Bachelors,"$41,500","$62,300"
705,Missions,Bachelors,"$41,400","$62,200"
706,Event Management,Bachelors,"$39,500","$62,100"
707,Clinical Psychology,Bachelors,"$40,900","$62,000"
707,Developmental Psychology,Bachelors,"$31,000","$62,000"
707,Physical Education Teaching,Bachelors,"$39,600","$62,000"
707,Theatre,Bachelors,"$39,700","$62,000"
711,Sports Administration,Bachelors,"$41,200","$61,900"
712,Drawing,Bachelors,"$36,400","$61,800"
712,Health & Exercise Science,Bachelors,"$40,100","$61,800"
714,Agricultural Teacher Education,Bachelors,"$51,000","$61,700"
715,Graphic Arts,Bachelors,"$41,100","$61,600"
715,New Media,Bachelors,"$44,700","$61,600"
717,Health Services Administration,Bachelors,"$40,800","$61,500"
718,Interior Design & Merchandising,Bachelors,"$40,800","$61,400"
719,Exercise Science,Bachelors,"$38,900","$61,300"
720,Electronic Media,Bachelors,"$43,700","$61,200"
720,Exercise & Sports Science,Bachelors,"$40,400","$61,200"
720,Psychiatry,Bachelors,"$54,700","$61,200"
720,Supervision & Management,Bachelors,"$39,400","$61,200"
724,African American & African Studies,Bachelors,"$43,600","$61,100"
725,Culture Studies,Bachelors,"$44,800","$61,000"
725,Printmaking,Bachelors,"$36,800","$61,000"
725,Secondary English Teacher Education,Bachelors,"$40,000","$61,000"
728,Community Health Education,Bachelors,"$40,200","$60,900"
728,Culinary Arts,Bachelors,"$36,700","$60,900"
730,Wildlife Management,Bachelors,"$37,800","$60,800"
730,Psychology & Philosophy,Bachelors,"$45,400","$60,800"
732,Mortuary Science,Bachelors,"$40,600","$60,700"
733,Paralegal Studies,Bachelors,"$37,700","$60,600"
734,Health Studies,Bachelors,"$40,600","$60,500"
734,Social Psychology,Bachelors,"$44,400","$60,500"
736,Health Services Management,Bachelors,"$39,300","$60,400"
737,Emergency Medical Services (EMS),Bachelors,"$41,600","$60,300"
737,Recording Arts,Bachelors,"$40,500","$60,300"
739,English Teacher Education,Bachelors,"$41,300","$60,200"
739,Social Science Teacher Education,Bachelors,"$42,100","$60,200"
739,Social Studies Teacher Education,Bachelors,"$42,400","$60,200"
742,Music Teacher Education,Bachelors,"$39,100","$60,000"
742,Photography,Bachelors,"$41,500","$60,000"
744,Teaching English as a Second Language (ESL),Bachelors,"$41,600","$59,900"
744,Health & Physical Education Teaching,Bachelors,"$37,000","$59,900"
746,Human Development,Bachelors,"$40,700","$59,700"
746,Painting,Bachelors,"$38,700","$59,700"
746,Radio Broadcasting,Bachelors,"$43,200","$59,700"
746,Recreational Studies,Bachelors,"$40,500","$59,700"
750,Speech Pathology,Bachelors,"$40,500","$59,500"
751,Recreation Administration,Bachelors,"$45,000","$59,400"
752,Dance,Bachelors,"$42,600","$59,200"
753,Recreation & Leisure Studies,Bachelors,"$38,800","$59,100"
754,Arts Management,Bachelors,"$37,400","$59,000"
754,University Studies,Bachelors,"$40,000","$59,000"
754,Photojournalism,Bachelors,"$39,700","$59,000"
757,Organizational Administration,Bachelors,"$42,900","$58,900"
758,Health & Medical Services Administration,Bachelors,"$37,900","$58,800"
758,Tourism Management,Bachelors,"$40,600","$58,800"
758,Communicative Disorders,Bachelors,"$45,200","$58,800"
761,Sculpture,Bachelors,"$38,400","$58,700"
762,Consumer Affairs,Bachelors,"$49,200","$58,600"
762,Social Services,Bachelors,"$38,000","$58,600"
764,Community Health,Bachelors,"$42,900","$58,500"
764,Justice Studies,Bachelors,"$43,300","$58,500"
764,Landscape Design,Bachelors,"$48,900","$58,500"
767,Horticulture,Bachelors,"$41,300","$57,800"
767,Wildlife Biology,Bachelors,"$41,000","$57,800"
769,Gender Studies,Bachelors,"$43,100","$57,700"
770,Nonprofit Management,Bachelors,"$40,400","$57,200"
771,Athletic Training,Bachelors,"$39,700","$57,000"
772,Human Development & Family Studies,Bachelors,"$38,300","$56,800"
773,Biblical Studies,Bachelors,"$38,700","$56,700"
773,Health Promotion,Bachelors,"$40,000","$56,700"
775,Home Economics,Bachelors,"$38,200","$56,500"
775,Theatre Studies,Bachelors,"$43,100","$56,500"
777,Teaching,Bachelors,"$39,600","$56,400"
778,Counseling Psychology,Bachelors,"$39,200","$56,200"
778,Health & Human Performance,Bachelors,"$36,200","$56,200"
780,Library & Information Science,Bachelors,"$44,700","$56,000"
781,Art Teacher Education,Bachelors,"$37,500","$55,900"
781,Hospitality & The Culinary Arts,Bachelors,"$37,400","$55,900"
781,Musical Theatre,Bachelors,"$41,800","$55,900"
784,Clinical Social Work (CSW),Bachelors,"$41,700","$55,800"
785,Biblical Studies & Practical Ministries,Bachelors,"$35,100","$55,700"
785,Rehabilitation Services,Bachelors,"$34,100","$55,700"
787,Parks & Recreation Management,Bachelors,"$40,600","$55,600"
787,Pastoral Ministry,Bachelors,"$37,300","$55,600"
789,Legal Assistant Studies,Bachelors,"$36,400","$55,500"
790,Applied Management,Bachelors,"$43,600","$55,400"
791,Social Welfare,Bachelors,"$44,900","$55,300"
791,Tourism & Travel,Bachelors,"$40,600","$55,300"
791,Vocal Performance,Bachelors,"$38,900","$55,300"
794,Audio Production,Bachelors,"$43,700","$54,700"
794,Bible Studies & Theology,Bachelors,"$38,100","$54,700"
796,Church Ministries,Bachelors,"$38,100","$54,600"
797,Family Studies,Bachelors,"$35,900","$54,500"
797,Special Education,Bachelors,"$39,200","$54,500"
799,Ceramics,Bachelors,"$39,900","$54,400"
799,Communication Sciences & Disorders,Bachelors,"$40,900","$54,400"
799,Family & Community Services,Bachelors,"$38,500","$54,400"
802,Speech & Hearing,Bachelors,"$41,400","$54,300"
803,Community Development,Bachelors,"$42,100","$53,900"
804,Health and Human Services,Bachelors,"$41,500","$53,700"
805,Office Management,Bachelors,"$37,800","$53,400"
806,Psychology & Human Services,Bachelors,"$35,000","$53,300"
807,History Teacher Education,Bachelors,"$45,400","$53,000"
808,Youth Ministry,Bachelors,"$35,300","$52,300"
808,Therapeutic Recreation,Bachelors,"$37,700","$52,300"
810,Community & Human Services,Bachelors,"$40,500","$52,100"
811,Christian Ministry,Bachelors,"$35,500","$52,000"
812,Elementary Education,Bachelors,"$37,700","$51,600"
812,Social Work (SW),Bachelors,"$36,600","$51,600"
814,Office Administration,Bachelors,"$38,200","$51,200"
815,Voice & Opera,Bachelors,"$32,900","$50,800"
816,Elementary Teaching,Bachelors,"$34,400","$50,700"
816,Human Services (HS),Bachelors,"$36,600","$50,700"
818,Baking & Pastry Arts,Bachelors,"$36,000","$50,600"
819,Human Services Management,Bachelors,"$43,500","$50,500"
820,Counseling,Bachelors,"$37,100","$49,300"
821,Recreational Therapy,Bachelors,"$36,400","$49,200"
822,Child Development,Bachelors,"$35,500","$49,100"
823,Middle School Education,Bachelors,"$39,000","$48,300"
824,Educational Psychology,Bachelors,"$34,600","$47,600"
825,Early Childhood & Elementary Education,Bachelors,"$36,200","$46,500"
826,Rehabilitation Counseling,Bachelors,"$38,000","$46,100"
827,Addiction Studies,Bachelors,"$36,300","$44,800"
828,Outdoor Education,Bachelors,"$35,800","$44,200"
829,Child & Family Studies,Bachelors,"$34,100","$43,600"
830,Early Childhood Education,Bachelors,"$34,100","$43,300"
831,Mental Health,Bachelors,"$35,200","$42,500"
832,Medical Assisting,Bachelors,"$35,100","$42,300"
833,Addictions Counseling,Bachelors,"$38,800","$42,200"
834,Metalsmithing,Bachelors,"$38,300","$38,400"
